Reaction	FG	onDNAincompatible	offDNAincompatible
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	SULFONYL_CHLORIDES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	BORONICS_AROMATIC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	TERT_FMOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	ESTERS_METHYL_ETHYL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	NITRO_FLUORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	SEC_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	TERT_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	O_NITRO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	calc_ARYLHALIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	AMINES_ALIPHATIC_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	calc_AMINES_AROMATIC_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	ISOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	ISOTHIOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	O_IODO_ANILINE	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	HYDRAZINES_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	A_H_KETONES	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	KETONES_A_BROMO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	YNONES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	AMIDINES_PRIMARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	AMIDINES_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	GUANIDINES_SECONDARY_PRIMARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	GUANIDINES_SECONDARY_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	GUANIDINES_TERTIARY_PRIMARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	GUANIDINES_TERTIARY_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	calc_NAS_ELECTROPHILE	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	O_AMINO_PHENOLS	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	O_AMINO_THIOPHENOLS	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	O_IODO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	TRIAZINE_DICHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	TRIAZINE_MONOCHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	ARMINES_AROMATIC_SECONDARY_1	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_AMINES_AROMATIC_SECONDARY_1	calc_SEC_ALIPHATIC_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	NO_FG	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	ALDEHYDES	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	ALKYNES_TERMINAL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	AMINES_ALIPHATIC_SECONDARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	AZIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	CARBOXYLIC_ACIDS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	THIOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	calc_THIOPHENOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	calc_NITRO	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	calc_PHENOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	SEC_FMOC	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	SULFONYL_CHLORIDES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	BORONICS_AROMATIC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	TERT_FMOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	ESTERS_METHYL_ETHYL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	NITRO_FLUORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	SEC_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	TERT_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	O_NITRO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	calc_ARYLHALIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	AMINES_ALIPHATIC_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	calc_AMINES_AROMATIC_PRIMARY	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	ISOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	ISOTHIOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	O_IODO_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	HYDRAZINES_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	A_H_KETONES	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	KETONES_A_BROMO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	YNONES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	AMIDINES_PRIMARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	AMIDINES_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	GUANIDINES_SECONDARY_PRIMARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	GUANIDINES_SECONDARY_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	GUANIDINES_TERTIARY_PRIMARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	GUANIDINES_TERTIARY_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	calc_NAS_ELECTROPHILE	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	O_AMINO_PHENOLS	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	O_AMINO_THIOPHENOLS	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	O_IODO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	TRIAZINE_DICHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	TRIAZINE_MONOCHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	ARMINES_AROMATIC_SECONDARY_1	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_ALDEHYDES_AND_O_IODO_ANILINE	calc_SEC_ALIPHATIC_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	NO_FG	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	ALDEHYDES	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	ALKYNES_TERMINAL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	AMINES_ALIPHATIC_SECONDARY	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	AZIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	CARBOXYLIC_ACIDS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	THIOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	calc_THIOPHENOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	calc_NITRO	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	calc_PHENOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	SEC_FMOC	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	SULFONYL_CHLORIDES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	BORONICS_AROMATIC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	TERT_FMOC	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	ESTERS_METHYL_ETHYL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	NITRO_FLUORO	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	SEC_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	TERT_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	O_NITRO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	calc_ARYLHALIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	AMINES_ALIPHATIC_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	calc_AMINES_AROMATIC_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	ISOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	ISOTHIOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	O_IODO_ANILINE	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	HYDRAZINES_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	A_H_KETONES	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	KETONES_A_BROMO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	YNONES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	AMIDINES_PRIMARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	AMIDINES_SECONDARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	GUANIDINES_SECONDARY_PRIMARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	GUANIDINES_SECONDARY_SECONDARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	GUANIDINES_TERTIARY_PRIMARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	GUANIDINES_TERTIARY_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	calc_NAS_ELECTROPHILE	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	O_AMINO_PHENOLS	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	O_AMINO_THIOPHENOLS	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	O_IODO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	TRIAZINE_DICHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	TRIAZINE_MONOCHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	ARMINES_AROMATIC_SECONDARY_1	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_ALIPHATIC_SECONDARY_AND_ALDEHYDES	calc_SEC_ALIPHATIC_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	NO_FG	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	ALDEHYDES	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	ALKYNES_TERMINAL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	AMINES_ALIPHATIC_SECONDARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	AZIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	CARBOXYLIC_ACIDS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	THIOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	calc_THIOPHENOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	calc_NITRO	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	calc_PHENOLS	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	SEC_FMOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	SULFONYL_CHLORIDES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	BORONICS_AROMATIC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	TERT_FMOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	ESTERS_METHYL_ETHYL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	NITRO_FLUORO	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	SEC_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	TERT_ANILINE_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	O_NITRO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	calc_ARYLHALIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	AMINES_ALIPHATIC_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	calc_AMINES_AROMATIC_PRIMARY	0	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	ISOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	ISOTHIOCYANATES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	O_IODO_ANILINE	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	HYDRAZINES_PRIMARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	A_H_KETONES	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	KETONES_A_BROMO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	YNONES	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	AMIDINES_PRIMARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	AMIDINES_SECONDARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	GUANIDINES_SECONDARY_PRIMARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	GUANIDINES_SECONDARY_SECONDARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	GUANIDINES_TERTIARY_PRIMARY	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	GUANIDINES_TERTIARY_SECONDARY	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	calc_NAS_ELECTROPHILE	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	O_AMINO_PHENOLS	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	O_AMINO_THIOPHENOLS	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	O_IODO_SEC_ANILINE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	TRIAZINE_DICHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	TRIAZINE_MONOCHLORO	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	ARMINES_AROMATIC_SECONDARY_1	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_calc_AMINES_AROMATIC_PRIMARY_AND_ALDEHYDES	calc_SEC_ALIPHATIC_BOC	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_AROMATIC_SECONDARY_1_AND_ALDEHYDES	NO_FG	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_AROMATIC_SECONDARY_1_AND_ALDEHYDES	ALDEHYDES	1	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_AROMATIC_SECONDARY_1_AND_ALDEHYDES	ALKYNES_TERMINAL	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_AROMATIC_SECONDARY_1_AND_ALDEHYDES	AMINES_ALIPHATIC_SECONDARY	1	1
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_AROMATIC_SECONDARY_1_AND_ALDEHYDES	AZIDE	0	0
1.2.1_ALDEHYDE_REDUCTIVE_AMINATION_FROM_AMINES_AROMATIC_SECONDARY_1_AND_ALDEHYDES	CARBOXYLIC_ACIDS	0	0
